geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_sales_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population,total_revenue
Geo3,2022-10-03,683821,808887,35655,1228502,0.547645,1.8132874,5014.27,7798.667,264.94962,9573.52,586328,0.0,3512423.0,0.019972837,229277.33,70153.052054051
Geo3,2022-10-10,351029,150373,251530,1499954,2.5867028,0.08345112,2573.9985,1449.7809,1869.1003,11688.902,243850,0.4939407,7926169.0,0.019958101,229277.33,158191.281445069
Geo3,2022-10-17,125324,163986,289748,1006193,1.3928627,-0.95777595,918.9662,1581.027,2153.0955,7841.1016,0,1.8345985,3970000.5,0.02000252,229277.33,79410.01440125999
Geo3,2022-10-24,0,0,0,724004,-0.42087817,-0.54538417,0.0,0.0,0.0,5642.0474,0,0.4885078,2705986.8,0.01994636,229277.33,53974.586868048
Geo3,2022-10-31,292500,48057,0,879018,0.9865097,0.24088955,2144.8215,463.32864,0.0,6850.047,603194,0.0,3435916.8,0.020007664,229277.33,68744.6688663552
Geo3,2022-11-07,445834,360822,239416,1385444,2.5295677,-0.04082364,3269.1772,3478.7686,1779.0823,10796.544,434453,0.7301209,5162127.5,0.01983284,229277.33,102379.6487671
Geo3,2022-11-14,640329,41627,304699,693847,0.9913977,1.0853627,4695.3555,401.33554,2264.1953,5407.039,334470,0.3139086,5933801.5,0.020104934,229277.33,119298.687526601
Geo3,2022-11-21,1042282,677939,201195,1774480,1.4938954,0.7382016,7642.7656,6536.167,1495.0648,13828.24,27878,1.1624529,5754329.0,0.020138616,229277.33,115884.222068664
Geo3,2022-11-28,383871,389887,0,1290005,0.88907695,-0.090702474,2814.8198,3758.9907,0.0,10052.803,0,0.0,6042000.5,0.020051457,229277.33,121150.9132197285
Geo3,2022-12-05,499632,464136,524213,1015950,-0.4655286,2.226585,3663.6633,4474.8423,3895.3872,7917.1367,27855,0.3855512,3313425.5,0.02006072,229277.33,66469.70119636001
Geo3,2022-12-12,634942,0,0,878248,0.6212716,0.11646244,4655.854,0.0,0.0,6844.0464,229983,0.8455098,3741725.5,0.019956168,229277.33,74670.502687884
Geo3,2022-12-19,99894,145003,384163,877182,1.3478165,-0.2570884,732.49506,1398.0074,2854.6863,6835.7393,0,0.0,4102919.8,0.019948767,229277.33,81848.1911098866
Geo3,2022-12-26,638121,430603,645902,852123,1.5242277,-0.13363002,4679.1646,4151.5435,4799.649,6640.4585,4047,0.80305463,4495072.0,0.020026894,229277.33,90022.330466368
Geo3,2023-01-02,857815,259190,526188,1277302,0.27475554,0.6669451,6290.12,2498.9106,3910.0632,9953.811,879656,2.8677633,4085850.5,0.01997878,229277.33,81630.30825239001
Geo3,2023-01-09,461621,696217,0,900788,-0.7883817,0.9338859,3384.939,6712.3896,0.0,7019.697,128809,0.36709547,2360422.0,0.020067362,229277.33,47367.442746764
Geo3,2023-01-16,137925,392187,116865,661036,0.3279226,2.1378884,1011.3658,3781.1658,868.415,5151.348,371510,0.0,5211988.0,0.020168377,229277.33,105117.338903476
Geo3,2023-01-23,0,70055,0,1055214,0.332021,-1.1272043,0.0,675.4165,0.0,8223.114,0,0.0,4944030.5,0.019957926,229277.33,98672.594860743
Geo3,2023-01-30,443671,0,0,914669,0.105280876,-0.71564734,3253.3164,0.0,0.0,7127.8696,0,0.0,6441438.5,0.019856391,229277.33,127903.72145845351
Geo3,2023-02-06,494727,424674,0,1586730,1.2267979,1.1500704,3627.696,4094.3804,0.0,12365.134,844622,0.0,6369653.5,0.020132506,229277.33,128237.087306671
Geo3,2023-02-13,257660,318085,0,72034,-0.5843021,-0.53146386,1889.3495,3066.7312,0.0,561.3495,0,0.0,4516814.5,0.019919395,229277.33,89972.2121672275
Geo3,2023-02-20,665307,456125,0,844154,0.27217388,0.7629891,4878.512,4397.6064,0.0,6578.3574,72290,0.0,5391826.0,0.020020125,229277.33,107945.03049825
Geo3,2023-02-27,425539,156063,0,314839,-2.0620081,-0.4618564,3120.3599,1504.6395,0.0,2453.49,0,0.12968266,3925917.8,0.019917782,229277.33,78195.57489031959
Geo3,2023-03-06,14802,0,0,557755,0.71947694,-2.5223866,108.53897,0.0,0.0,4346.4956,0,0.21407741,4963641.0,0.019969486,229277.33,99121.35945852601
Geo3,2023-03-13,407351,514217,0,836634,-0.35501918,0.6707313,2986.992,4957.685,0.0,6519.7554,274841,0.4916197,5197449.0,0.01983828,229277.33,103108.44854771999
Geo3,2023-03-20,390327,0,0,220444,-1.4281257,-1.4098468,2862.1597,0.0,0.0,1717.8849,0,0.0,2689466.0,0.020123487,229277.33,54121.434087942
Geo3,2023-03-27,405002,370887,170562,1231072,-0.53480685,0.918023,2969.7676,3575.8076,1267.4333,9593.548,206791,0.0,5491658.5,0.020109726,229277.33,110435.747720571
Geo3,2023-04-03,823242,275232,0,920455,-1.8753678,-0.44787484,6036.6055,2653.5754,0.0,7172.959,0,0.40672266,3530650.8,0.019890811,229277.33,70227.5077697988
Geo3,2023-04-10,240108,109309,0,498994,-1.375489,-0.95477897,1760.6455,1053.8734,0.0,3888.5808,691340,1.6376383,4504899.0,0.020068128,229277.33,90404.889759072
Geo3,2023-04-17,196540,0,0,789039,-0.22563195,-0.9223571,1441.1733,0.0,0.0,6148.855,0,0.0,4143210.0,0.02010402,229277.33,83295.1767042
Geo3,2023-04-24,186116,0,181145,486476,-0.46009868,0.23982507,1364.7372,0.0,1346.0747,3791.0298,0,0.0,3420192.0,0.020027444,229277.33,68497.703749248
Geo3,2023-05-01,486563,141572,425181,1156740,1.5192993,-0.30244285,3567.8318,1364.9283,3159.4878,9014.29,670275,1.5060728,5624278.0,0.020039594,229277.33,112708.247663132
Geo3,2023-05-08,142211,507459,0,615809,-1.0084019,0.7079835,1042.7938,4892.5293,0.0,4798.9014,452116,0.0,1302076.2,0.019980233,229277.33,26015.7858597546
Geo3,2023-05-15,158050,51598,0,264312,-3.4370456,0.2822864,1158.9369,497.46826,0.0,2059.7412,0,0.0,674099.2,0.02014414,229277.33,13579.148658688
Geo3,2023-05-22,253504,0,0,641250,-2.2216117,-0.5167529,1858.8746,0.0,0.0,4997.159,129076,0.0,1570554.6,0.019914001,229277.33,31276.0258749546
Geo3,2023-05-29,547504,174874,0,879394,-0.58967596,0.57836664,4014.6953,1686.0007,0.0,6852.977,325264,1.0554453,5333697.0,0.020048138,229277.33,106930.693506186
Geo3,2023-06-05,0,0,0,981423,0.7535945,-1.181942,0.0,0.0,0.0,7648.073,187005,0.18764982,2181024.2,0.019920113,229277.33,43446.2485197346
Geo3,2023-06-12,83768,0,0,180226,-0.68441427,-0.7400658,614.24756,0.0,0.0,1404.4725,290103,0.0,4420612.0,0.019887108,229277.33,87913.188270096
Geo3,2023-06-19,506044,92800,0,693067,-0.23179525,-0.06926304,3710.6804,894.7063,0.0,5400.9604,351197,0.0,3880986.5,0.019986844,229277.33,77568.671741606
Geo3,2023-06-26,447350,617425,492164,795381,0.80801594,1.4158943,3280.2937,5952.7373,3657.2334,6198.2773,348589,0.0,4659857.0,0.019719392,229277.33,91889.546846944
Geo3,2023-07-03,0,0,0,347491,0.9670789,-1.2323729,0.0,0.0,0.0,2707.942,0,0.0,2951030.2,0.019961549,229277.33,58907.1339377798
Geo3,2023-07-10,784902,87738,43206,547771,-0.09087804,-0.19365051,5755.469,845.9024,321.06052,4268.692,0,0.24509767,2864081.0,0.019971699,229277.33,57200.563643618996
Geo3,2023-07-17,682852,0,0,857810,0.4998787,-0.38616621,5007.1646,0.0,0.0,6684.7764,0,0.7866734,3556457.5,0.020206338,229277.33,71862.982327635
Geo3,2023-07-24,180210,109285,55617,1012447,0.38353756,0.67438096,1321.43,1053.642,413.2857,7889.838,330269,0.17612293,2888367.0,0.020094372,229277.33,58039.920970524
Geo3,2023-07-31,688437,34421,0,892903,0.45127475,-0.16675228,5048.118,331.86084,0.0,6958.2505,202362,1.8131083,4711085.0,0.019900296,229277.33,93751.98598116
Geo3,2023-08-07,979982,202548,288680,1390215,2.1331,0.61448115,7185.9365,1952.8121,2145.1592,10833.724,195973,1.089262,6049457.0,0.01996155,229277.33,120756.53837835001
Geo3,2023-08-14,742621,329760,0,206859,-1.3403319,-0.10598916,5445.434,3179.2925,0.0,1612.0193,0,0.20717216,4214032.5,0.019962076,229277.33,84120.83703147
Geo3,2023-08-21,296675,0,0,756460,0.30070233,-0.48324442,2175.4358,0.0,0.0,5894.972,317836,0.0,2398380.2,0.02005005,229277.33,48087.642929010006
Geo3,2023-08-28,0,41751,0,1105347,-0.38736486,-1.2985821,0.0,402.53107,0.0,8613.793,0,0.36603945,3968991.2,0.020092638,229277.33,79747.5034067856
Geo3,2023-09-04,459166,222302,0,1160144,-0.08643842,0.74716425,3366.9373,2143.265,0.0,9040.817,52039,0.0,3636008.0,0.019784238,229277.33,71935.647641904
Geo3,2023-09-11,182017,0,0,449060,-1.1558416,-0.1965978,1334.6803,0.0,0.0,3499.453,276520,0.0,2891507.8,0.019901054,229277.33,57544.0528692212
Geo3,2023-09-18,162742,160186,0,397493,-1.8329165,-1.1831331,1193.342,1544.3904,0.0,3097.5996,0,0.0,3998482.2,0.020046812,229277.33,80156.8209487464
Geo3,2023-09-25,1019424,275993,612082,1625890,2.1547055,1.8142697,7475.154,2660.9126,4548.335,12670.301,492683,0.4393282,6533206.5,0.020041613,229277.33,130935.9963220845
Geo3,2023-10-02,249620,440682,611375,1024717,1.5719827,0.73204404,1830.3944,4248.717,4543.0815,7985.456,296358,0.45284396,3729975.8,0.020021291,229277.33,74678.9309147578
Geo3,2023-10-09,581648,28298,507646,1296740,0.4466101,1.423122,4265.0635,272.82758,3772.279,10105.288,496520,0.0,7231821.0,0.020031009,229277.33,144860.671537389
Geo3,2023-10-16,697063,226359,0,1247326,-0.42903554,2.6130242,5111.37,2182.3794,0.0,9720.213,690307,0.0,2675499.0,0.01986918,229277.33,53159.97122082
Geo3,2023-10-23,1015951,0,0,1000476,1.0892783,0.4554338,7449.6875,0.0,0.0,7796.55,424223,0.0,5384849.0,0.01999177,229277.33,107652.66269273
Geo3,2023-10-30,678700,692969,0,680168,-1.5141219,0.582597,4976.719,6681.0747,0.0,5300.4404,200863,1.5089056,6316250.0,0.020114012,229277.33,127045.128295
Geo3,2023-11-06,429534,90411,0,573166,0.017351031,0.3915784,3149.654,871.6734,0.0,4466.591,44448,1.5505046,5715160.5,0.019863617,229277.33,113523.7592655285
Geo3,2023-11-13,75539,295649,243279,982854,-0.021454215,1.6742774,553.90656,2850.4204,1807.7878,7659.2246,352726,0.0,4471778.5,0.020018784,229277.33,89519.567887344
Geo3,2023-11-20,0,354764,155712,392277,-0.97726023,0.95417285,0.0,3420.3618,1157.0841,3056.952,174661,0.63686055,3060963.0,0.020005899,229277.33,61237.316620737
Geo3,2023-11-27,799356,505701,706556,700810,0.864322,0.9824675,5861.456,4875.5806,5250.364,5461.3003,451830,0.34366453,3203285.5,0.020020053,229277.33,64129.9454841315
Geo3,2023-12-04,567741,451126,944615,1365097,1.037238,1.0108007,4163.0874,4349.41,7019.3623,10637.983,188028,0.52168083,3314915.5,0.019978805,229277.33,66228.0503659775
Geo3,2023-12-11,379984,487,0,977470,-0.9468483,-0.24421538,2786.3174,4.6952796,0.0,7617.268,33203,2.0308778,3901967.0,0.020044496,229277.33,78212.961923632
Geo3,2023-12-18,34857,426041,0,915094,0.8841996,-0.47157797,255.59674,4107.56,0.0,7131.1816,202676,0.0,1861756.4,0.019919643,229277.33,37085.5228409652
Geo3,2023-12-25,129157,366536,0,1679902,-0.4831481,1.592102,947.0725,3533.8584,0.0,13091.208,312039,0.0,3422443.2,0.019987203,229277.33,68405.0669943696
Geo3,2024-01-01,0,260509,0,601673,0.6677807,-0.6506475,0.0,2511.6274,0.0,4688.7417,237036,0.0,5565837.0,0.019914154,229277.33,110838.935156898
Geo3,2024-01-08,0,220296,0,0,-0.8404811,-1.930932,0.0,2123.9248,0.0,0.0,0,0.0,3761572.5,0.01989736,229277.33,74845.36219859999
Geo3,2024-01-15,592337,315717,300871,790201,-1.0522184,0.8769372,4343.443,3043.9006,2235.7498,6157.9106,206208,1.1039802,3283652.5,0.020036861,229277.33,65794.08871480249
Geo30,2021-01-25,644776,432483,0,0,-1.45324,0.44484314,4727.964,4169.669,0.0,0.0,18492,0.0,3961074.0,0.019935261,270937.94,78965.04403031399
Geo30,2021-02-01,1098468,267943,1098701,1444798,2.4578307,2.0854769,8054.7617,2583.3005,8164.364,11259.08,374150,0.0,1076718.0,0.01992946,270937.94,21458.40831228
Geo30,2021-02-08,200294,0,0,47989,-1.5578604,-0.9537647,1468.7004,0.0,0.0,373.9706,67272,0.0,7144967.5,0.020147618,270937.94,143954.075812415
Geo30,2021-02-15,741192,0,0,589247,-1.9738452,-0.22673194,5434.9556,0.0,0.0,4591.908,253232,1.3237693,7625640.0,0.019960757,270937.94,152213.54700947998
Geo30,2021-02-22,818305,737091,85440,1491266,-0.27682236,1.5420837,6000.404,7106.465,634.8982,11621.198,293673,0.98093367,5469547.0,0.020022621,270937.94,109514.666622687
Geo30,2021-03-01,128306,0,0,1429500,0.53312635,-0.618258,940.8324,0.0,0.0,11139.865,546615,0.0,6307111.5,0.019986862,270937.94,126059.367169113
Geo30,2021-03-08,671187,0,7741,791746,-1.7343693,0.83764064,4921.6284,0.0,57.522785,6169.9507,165524,0.0,7703197.5,0.019973418,270937.94,153859.183604055
Geo30,2021-03-15,143803,120577,0,1703766,-0.088837326,-0.05922675,1054.4677,1162.5107,0.0,13277.177,292837,0.0,6286606.5,0.01993613,270937.94,125330.604442845
Geo30,2021-03-22,379128,354327,0,853946,-0.23474729,-1.0714183,2780.0408,3416.1487,0.0,6654.665,388754,0.79567415,8575337.0,0.020074058,270937.94,172141.812307546
Geo30,2021-03-29,787232,38774,0,473635,0.09816077,0.8772831,5772.5547,373.82913,0.0,3690.962,214967,0.0,5004057.5,0.020001406,270937.94,100088.185704845
Geo30,2021-04-05,0,221290,406906,1619516,0.29686606,0.71113217,0.0,2133.5083,3023.6877,12620.63,157863,1.6532845,4283978.0,0.02004446,270937.94,85870.02566188
Geo30,2021-04-12,0,0,0,246124,-3.0763571,-0.9418879,0.0,0.0,0.0,1918.0051,0,0.0,9842074.0,0.02002946,270937.94,197131.42750003998
Geo30,2021-04-19,429992,541358,0,704818,-1.9395903,0.38454044,3153.0122,5219.358,0.0,5492.534,48053,0.3669989,7832768.5,0.020109236,270937.94,157510.99029986598
Geo30,2021-04-26,59463,0,0,212306,-1.6646535,-2.822328,436.02573,0.0,0.0,1654.4668,0,0.0,11946982.0,0.019922314,270937.94,238011.526756348
Geo30,2021-05-03,202860,0,0,549087,-0.07464984,-0.69983685,1487.5162,0.0,0.0,4278.9473,171339,0.0,5366815.5,0.020231452,270937.94,108578.47018110601
Geo30,2021-05-10,354176,0,0,173249,-0.14960262,-1.2334877,2597.0745,0.0,0.0,1350.1019,0,0.0,5558455.5,0.019942474,270937.94,110849.35428890701
Geo30,2021-05-17,263846,1013826,441590,2173504,1.1278462,2.7595634,1934.7096,9774.531,3281.422,16937.77,1149319,0.0,1336472.8,0.020141514,270937.94,26918.5856118192
Geo30,2021-05-24,139066,0,0,244168,-0.4516,-0.9179413,1019.7325,0.0,0.0,1902.7622,0,0.0,4333714.5,0.020118544,270937.94,87188.025851688
Geo30,2021-05-31,0,348216,0,851334,-0.13814211,-0.2439377,0.0,3357.231,0.0,6634.31,234317,1.2238907,3651347.2,0.019936426,270937.94,72794.8132531072
Geo30,2021-06-07,187638,189313,0,1035525,-0.67260367,0.3975641,1375.8975,1825.2104,0.0,8069.681,153880,0.0,6038597.5,0.019997703,270937.94,120758.07934154249
Geo30,2021-06-14,514710,36757,0,835600,0.06152329,0.10423881,3774.226,354.38275,0.0,6511.6973,37779,0.7896794,5216356.5,0.020141397,270937.94,105064.70716003049
Geo30,2021-06-21,460540,194490,0,325053,-0.77655166,-0.1507869,3377.0122,1875.1232,0.0,2533.0862,591713,2.4336982,5091124.0,0.019963026,270937.94,101634.240781224
Geo30,2021-06-28,11505,0,0,894793,1.4286401,-0.6572023,84.362976,0.0,0.0,6972.979,695892,0.0,6188256.5,0.020108314,270937.94,124435.40481454099
Geo30,2021-07-05,806307,301902,655330,1068606,1.664639,1.0864544,5912.426,2910.707,4869.7075,8327.476,741340,1.5493003,2287179.2,0.020070849,270937.94,45905.62835914081
Geo30,2021-07-12,73661,0,0,896554,0.32799292,-1.659348,540.13574,0.0,0.0,6986.7026,0,0.0,6269070.5,0.019899508,270937.94,124751.418567314
Geo30,2021-07-19,219713,652721,0,679273,-1.2857022,0.082526654,1611.0946,6293.0347,0.0,5293.466,0,0.0,6476126.5,0.019798396,270937.94,128216.916993094
Geo30,2021-07-26,328927,207102,0,399934,-0.8129906,0.012051404,2411.9304,1996.7184,0.0,3116.6218,0,0.0,7179927.5,0.020071931,270937.94,144115.0093650025
Geo30,2021-08-02,0,0,0,0,-0.003340006,-2.8814464,0.0,0.0,0.0,0.0,0,0.0,9752104.0,0.020088602,270937.94,195906.135918608
Geo30,2021-08-09,384005,0,0,724320,0.3680367,-0.6913733,2815.8022,0.0,0.0,5644.51,0,0.0,4417765.5,0.02003255,270937.94,88499.108267025
Geo30,2021-08-16,375303,147366,0,781076,-1.7763474,0.9052092,2751.993,1420.7898,0.0,6086.8003,0,0.0,3329008.5,0.019950435,270937.94,66415.1676936975
Geo30,2021-08-23,552459,287172,0,651834,-0.26205537,-0.93916273,4051.029,2768.6917,0.0,5079.6387,0,0.0,9183257.0,0.019984258,270937.94,183520.57716830602
Geo30,2021-08-30,705354,481046,1019384,1422094,0.9393326,0.96810067,5172.1655,4637.876,7574.9653,11082.152,596744,1.9409138,4405448.5,0.019998968,270937.94,88104.423577148
Geo30,2021-09-06,150136,186257,0,995276,0.03357792,-1.5655049,1100.9058,1795.7468,0.0,7756.027,0,0.0,6960883.0,0.019975722,270937.94,139048.663682526
Geo30,2021-09-13,194085,468448,100828,1554446,1.8857965,0.053337365,1423.1716,4516.4155,749.24524,12113.55,0,0.0,4212749.0,0.020075398,270937.94,84572.612849102
Geo30,2021-09-20,96172,0,0,957921,1.2088493,-1.3922218,705.20264,0.0,0.0,7464.9253,289596,0.87608284,6242009.5,0.020151133,270937.94,125783.5636217635
Geo30,2021-09-27,48860,323309,537267,346069,0.24172816,0.15766759,358.27686,3117.097,3992.3904,2696.8606,0,0.11483547,4665051.5,0.020097962,270937.94,93758.027775043
Geo30,2021-10-04,709550,237864,683905,2130625,1.092757,1.7154812,5202.9336,2293.302,5082.0464,16603.621,100282,0.0,1313412.4,0.019925233,270937.94,26170.048095089198
Geo30,2021-10-11,645108,473156,0,1906245,0.8464493,0.5730431,4730.3984,4561.8066,0.0,14855.063,547390,1.4235227,4286238.0,0.020199094,270937.94,86578.124268372
Geo30,2021-10-18,533981,0,162176,966683,0.41297242,-0.830101,3915.5347,0.0,1205.1177,7533.2065,321069,0.7039466,6007742.5,0.02018372,270937.94,121258.5924521
Geo30,2021-10-25,564145,0,0,402272,-0.7148954,-0.70029545,4136.719,0.0,0.0,3134.8416,415320,0.0,6096866.5,0.019889764,270937.94,121265.235824506
Geo30,2021-11-01,1066045,221458,0,931225,-0.26807582,0.8968532,7817.013,2135.1277,0.0,7256.888,0,0.0,4435775.0,0.02000577,270937.94,88741.09442175
Geo30,2021-11-08,652317,281538,479105,1056849,1.7433655,2.230322,4783.26,2714.373,3560.193,8235.855,733433,0.023844391,1298010.8,0.019958131,270937.94,25905.869585814802
Geo30,2021-11-15,489432,798249,357001,1057031,0.42127445,0.88983166,3588.8691,7696.1035,2652.8474,8237.274,622059,0.6244514,5018650.5,0.019830437,270937.94,99522.0325652685
Geo30,2021-11-22,313487,595750,107736,1991029,0.23415476,1.9422721,2298.7134,5743.7637,800.57806,15515.771,590640,0.0,3822604.8,0.019953154,270937.94,76273.0222555392
Geo30,2021-11-29,260697,0,56197,1032369,0.75324404,0.30707747,1911.6189,0.0,417.59564,8045.087,426236,0.0,6052238.0,0.019906307,270937.94,120477.70766506602
Geo30,2021-12-06,517990,0,96779,1198440,2.0811274,-0.56839156,3798.2773,0.0,719.1574,9339.252,618384,0.0,3371795.0,0.01998893,270937.94,67398.57422935
Geo30,2021-12-13,676882,625649,525504,1636926,0.4791862,2.2150543,4963.3887,6032.027,3904.9805,12756.303,785586,1.74677,2736988.2,0.019858994,270937.94,54353.832241870805
Geo30,2021-12-20,417068,196873,0,890119,0.07260257,-0.34792662,3058.2441,1898.0981,0.0,6936.5557,424723,0.74566567,4994259.5,0.019923182,270937.94,99501.540973729
Geo30,2021-12-27,679873,0,0,629053,-1.5426142,-1.4911505,4985.3203,0.0,0.0,4902.1094,98497,2.768558,8998960.0,0.019929262,270937.94,179342.63156752
Geo30,2022-01-03,676235,684502,486809,1984508,2.592555,1.6615344,4958.644,6599.4424,3617.441,15464.954,1024116,0.0,4275682.5,0.020002553,270937.94,85524.5658174225
Geo30,2022-01-10,0,0,0,489655,-1.2619402,-0.30938214,0.0,0.0,0.0,3815.8032,351693,0.0,8889617.0,0.019959314,270937.94,177430.657042738
Geo30,2022-01-17,111376,0,1047359,1742575,3.2574158,0.406893,816.6894,0.0,7782.8457,13579.609,449485,0.99290514,3153271.5,0.02006139,270937.94,63259.009337384996
Geo30,2022-01-24,353256,485295,0,690965,0.07673544,-0.8417909,2590.3286,4678.8413,0.0,5384.58,298055,0.14935827,4555124.5,0.020095097,270937.94,91535.6686745765
Geo30,2022-01-31,179494,0,0,874884,0.052033164,-0.43261847,1316.1798,0.0,0.0,6817.8315,0,0.0,4892842.5,0.019994566,270937.94,97830.26229385499
Geo30,2022-02-07,269200,686061,0,272641,-0.5759122,-1.1369832,1973.9691,6614.473,0.0,2124.6477,0,0.52264595,6827230.5,0.019937396,270937.94,136117.198061778
Geo30,2022-02-14,268741,0,0,1350355,-1.0792327,1.0352638,1970.6034,0.0,0.0,10523.101,0,0.0,6770406.5,0.019897353,270937.94,134713.1680839945
Geo30,2022-02-21,528064,0,0,886459,0.3451866,-0.98124284,3872.147,0.0,0.0,6908.0337,0,0.0,6749713.5,0.019790346,270937.94,133579.165565871
Geo30,2022-02-28,233850,0,0,0,-1.7418566,-2.7028966,1714.7572,0.0,0.0,0.0,0,0.0,8958409.0,0.020079374,270937.94,179879.244755966
Geo30,2022-03-07,222851,0,0,79792,0.13200217,-2.0665703,1634.1046,0.0,0.0,621.80634,0,0.17877173,8655581.0,0.019949233,270937.94,172672.202119373
Geo30,2022-03-14,0,224046,0,569081,0.25425217,-1.6132983,0.0,2160.0793,0.0,4434.7573,239352,0.0,8622422.0,0.020157779,270937.94,173808.877120738
Geo30,2022-03-21,0,369858,0,1016348,0.65003985,0.44328192,0.0,3565.8865,0.0,7920.238,217193,0.0,2595833.5,0.020004235,270937.94,51927.66335487249
Geo30,2022-03-28,165082,0,0,378360,-2.3332615,-2.6045513,1210.5006,0.0,0.0,2948.499,1124243,2.6592815,10991095.0,0.019915367,270937.94,218891.690656865
Geo30,2022-04-04,874193,521550,0,654811,-2.329944,2.2343128,6410.215,5028.3843,0.0,5102.8374,664248,0.0,3501720.2,0.019895218,270937.94,69667.4867540036
Geo30,2022-04-11,641474,0,0,584097,0.79751354,-0.6902771,4703.751,0.0,0.0,4551.7744,324660,0.23930286,5116990.5,0.019948822,270937.94,102077.93266019101
Geo30,2022-04-18,184503,0,0,259672,-0.9709401,-0.9317045,1352.9094,0.0,0.0,2023.5825,0,0.0,7022205.5,0.019846005,270937.94,139362.7254640275
Geo30,2022-04-25,682974,19112,0,1263720,0.16416109,0.47642654,5008.0596,184.26321,0.0,9847.968,0,0.81329894,4971497.0,0.020095048,270937.94,99902.470846856
Geo30,2022-05-02,281252,189688,0,469291,-1.8474718,-0.5130095,2062.343,1828.8259,0.0,3657.11,104434,0.35674286,5073825.5,0.0199886,270937.94,101418.66838929999
Geo30,2022-05-09,0,396047,0,1142816,1.3758436,-1.4597561,0.0,3818.3809,0.0,8905.783,100611,0.21789622,2596925.0,0.02008159,270937.94,52150.38311075
Geo30,2022-05-16,435100,343020,0,830715,0.50904787,-1.3558798,3190.4678,3307.1353,0.0,6473.6294,239157,0.53093326,8548304.0,0.019886535,270937.94,169996.14668664002
Geo30,2022-05-23,123364,0,0,485343,-1.4053116,-1.6873615,904.59406,0.0,0.0,3782.2004,0,0.0,8740518.0,0.019843958,270937.94,173446.47209024397
Geo30,2022-05-30,0,0,0,396779,-1.9090776,-2.0331175,0.0,0.0,0.0,3092.0354,0,0.0,7359802.5,0.019990224,270937.94,147124.10057076
Geo30,2022-06-06,423779,0,0,261257,-1.4258003,-1.638103,3107.454,0.0,0.0,2035.9341,0,1.394789,8429491.0,0.020108039,270937.94,169500.53377814902
Geo30,2022-06-13,324877,107632,0,256934,-0.4951759,-0.1177035,2382.233,1037.7051,0.0,2002.2456,159705,0.0,3720744.5,0.020256389,270937.94,75368.8479616105
Geo30,2022-06-20,846321,628181,0,551081,-1.107903,0.22091106,6205.8374,6056.4385,0.0,4294.4863,269942,1.9204235,7259804.5,0.019956928,270937.94,144883.395700576
Geo30,2022-06-27,784633,50592,0,379715,-2.6788688,-1.8283231,5753.4966,487.7692,0.0,2959.0586,0,0.65641916,8016291.0,0.019978266,270937.94,160151.593931406
Geo30,2022-07-04,329031,99597,422162,1161507,0.85031277,0.072891,2412.6934,960.23773,3137.054,9051.439,266410,1.7577035,4673415.0,0.019804487,270937.94,92554.586613105
Geo30,2022-07-11,433594,20661,0,1405308,0.7171864,0.49508408,3179.4248,199.19748,0.0,10951.341,153474,0.47698545,3317447.8,0.019752199,270937.94,65526.8891177122
Geo30,2022-07-18,507761,258464,317885,667934,-0.59065557,0.8089202,3723.2708,2491.9111,2362.1794,5205.103,665213,0.8175696,4873350.0,0.020038273,270937.94,97653.51772455
Geo30,2022-07-25,365325,0,0,638114,-2.7519457,-0.60190004,2678.827,0.0,0.0,4972.7207,0,0.0,6848352.0,0.019894963,270937.94,136247.709650976
Geo30,2022-08-01,480804,429360,0,387029,-1.107541,-0.2075212,3525.6025,4139.559,0.0,3016.0552,6110,0.0,5343268.5,0.020073248,270937.94,107256.75373108799
Geo30,2022-08-08,419849,537710,0,728240,-0.036878064,1.1844814,3078.6365,5184.1865,0.0,5675.058,72496,0.0,3765834.5,0.020013947,270937.94,75369.21209377151
Geo30,2022-08-15,309996,0,0,331737,-1.4007821,-0.8419185,2273.1147,0.0,0.0,2585.1736,0,0.4540015,7564965.0,0.02014533,270937.94,152398.71636345
Geo30,2022-08-22,0,463023,0,479376,1.1147908,-0.39984077,0.0,4464.112,0.0,3735.7007,0,0.0,4668876.5,0.019961124,270937.94,93196.022757186
Geo30,2022-08-29,165154,0,0,726316,-0.7518673,0.13485897,1211.0284,0.0,0.0,5660.0645,389495,0.020294368,7529286.0,0.019958885,270937.94,150276.15340610998
Geo30,2022-09-05,905368,907682,0,1244684,-0.7285216,1.4366143,6638.813,8751.172,0.0,9699.624,623642,1.3133513,4923289.5,0.020002259,270937.94,98476.91171098051
Geo30,2022-09-12,0,0,0,808867,-0.6905442,-0.061614215,0.0,0.0,0.0,6303.3716,0,0.28938785,5315869.0,0.020020649,270937.94,106427.14737898101
Geo30,2022-09-19,364744,555927,91634,1280751,0.6780658,0.95082235,2674.5667,5359.821,680.9253,9980.688,169046,0.0,1657287.0,0.019925626,270937.94,33022.480936661996
Geo30,2022-09-26,761958,526969,528421,1495624,3.167521,-0.39960557,5587.227,5080.63,3926.6565,11655.159,68581,1.0548838,3197510.8,0.019930925,270937.94,63729.34794148999
